Date,Fatalities,Aboard,Ground
22 Dec 1991,27,30,0
27 Dec 1991,0,129,0
29 Dec 1991,5,5,0
20 Jan 1992,87,96,0
28 Jan 1992,47,47,0
03 Feb 1992,12,12,0
06 Feb 1992,5,5,12
09 Feb 1992,30,56,0
15 Feb 1992,3,4,0
20 Feb 1992,1,0,0
02 Mar 1992,5,5,0
12 Mar 1992,3,8,0
22 Mar 1992,27,51,0
24 Mar 1992,7,7,0
04 Apr 1992,1,12,0
07 Apr 1992,3,13,0
10 Apr 1992,7,10,0
14 Apr 1992,46,46,6
16 Apr 1992,11,15,0
22 Apr 1992,16,22,0
22 Apr 1992,9,9,0
26 Apr 1992,39,39,0
06 Jun 1992,47,47,0
07 Jun 1992,5,5,0
22 Jun 1992,3,3,0
22 Jun 1992,10,12,0
05 Jul 1992,19,19,0
13 Jul 1992,1,1,0
14 Jul 1992,29,34,0
14 Jul 1992,57,57,0
20 Jul 1992,24,24,4
24 Jul 1992,70,70,0
24 Jul 1992,8,8,0
27 Jul 1992,4,4,0
30 Jul 1992,0,292,0
31 Jul 1992,113,113,0
31 Jul 1992,108,126,0
21 Aug 1992,10,10,0
25 Aug 1992,3,3,0
27 Aug 1992,84,84,0
27 Aug 1992,3,3,0
27 Aug 1992,8,41,0
31 Aug 1992,3,17,0
10 Sep 1992,1,43,1
12 Sep 1992,9,16,0
16 Sep 1992,7,7,0
18 Sep 1992,3,3,0
19 Sep 1992,11,11,0
21 Sep 1992,10,10,0
26 Sep 1992,158,158,0
28 Sep 1992,167,167,0
04 Oct 1992,4,4,39
07 Oct 1992,6,6,0
08 Oct 1992,14,35,0
09 Oct 1992,1,13,0
18 Oct 1992,31,31,0
19 Oct 1992,15,16,0
21 Oct 1992,8,11,0
29 Oct 1992,13,14,0
11 Nov 1992,20,20,0
11 Nov 1992,33,33,0
14 Nov 1992,30,31,0
15 Nov 1992,34,34,0
24 Nov 1992,141,141,0
30 Nov 1992,13,13,0
09 Dec 1992,9,9,0
13 Dec 1992,37,37,0
14 Dec 1992,61,61,0
21 Dec 1992,56,340,0
22 Dec 1992,157,157,0
03 Jan 1993,4,4,0
06 Jan 1993,4,23,0
09 Jan 1993,17,44,0
13 Jan 1993,2,2,0
14 Jan 1993,2,2,0
27 Jan 1993,3,21,0
31 Jan 1993,16,16,0
08 Feb 1993,133,133,0
10 Feb 1993,30,30,0
20 Feb 1993,2,2,0
28 Feb 1993,6,6,0
05 Mar 1993,83,97,0
23 Mar 1993,6,6,0
31 Mar 1993,0,5,0
01 Apr 1993,4,4,0
02 Apr 1993,11,11,0
06 Apr 1993,2,264,0
19 Apr 1993,8,8,0
23 Apr 1993,32,40,0
26 Apr 1993,55,118,0
27 Apr 1993,30,30,0
27 Apr 1993,76,76,0
11 May 1993,2,2,0
15 May 1993,3,5,0
19 May 1993,132,132,0
06 Jun 1993,2,2,0
09 Jun 1993,9,11,0
16 Jun 1993,1,3,0
17 Jun 1993,41,41,0
01 Jul 1993,41,43,0
06 Jul 1993,23,23,0
12 Jul 1993,1,2,0
23 Jul 1993,55,113,0
26 Jul 1993,68,110,0
30 Jul 1993,1,17,0
31 Jul 1993,19,19,0
18 Aug 1993,0,3,0
26 Aug 1993,24,24,0
28 Aug 1993,82,86,0
14 Sep 1993,2,70,0
21 Sep 1993,27,27,0
22 Sep 1993,108,132,0
04 Oct 1993,60,60,0
25 Oct 1993,9,9,0
26 Oct 1993,2,80,0
27 Oct 1993,7,20,0
10 Nov 1993,7,7,0
13 Nov 1993,12,102,0
15 Nov 1993,17,17,0
20 Nov 1993,116,116,0
01 Dec 1993,18,18,0
03 Dec 1993,7,7,0
09 Dec 1993,3,3,0
13 Dec 1993,18,18,0
15 Dec 1993,29,29,0
26 Dec 1993,36,36,0
03 Jan 1994,124,124,1
07 Jan 1994,5,8,0
24 Feb 1994,13,13,0
25 Feb 1994,1,2,0
25 Feb 1994,31,31,0
02 Mar 1994,0,116,0
08 Mar 1994,4,4,0
14 Mar 1994,8,8,0
17 Mar 1994,32,32,0
18 Mar 1994,2,2,0
18 Mar 1994,2,2,0
21 Mar 1994,6,6,0
23 Mar 1994,75,75,0
03 Apr 1994,5,5,0
04 Apr 1994,3,24,0
06 Apr 1994,17,17,0
06 Apr 1994,12,12,0
14 Apr 1994,26,26,0
25 Apr 1994,11,11,0
26 Apr 1994,264,271,0
07 May 1994,8,16,0
23 May 1994,4,11,0
28 May 1994,7,29,0
02 Jun 1994,29,29,0
06 Jun 1994,160,160,0
13 Jun 1994,9,9,0
18 Jun 1994,12,12,0
18 Jun 1994,12,12,0
26 Jun 1994,17,17,0
29 Jun 1994,50,70,0
30 Jun 1994,7,7,0
01 Jul 1994,80,93,0
02 Jul 1994,37,57,0
14 Jul 1994,3,7,0
17 Jul 1994,6,6,0
17 Jul 1994,5,9,0
19 Jul 1994,21,21,0
26 Jul 1994,18,18,0
05 Aug 1994,47,47,0
07 Aug 1994,6,7,0
10 Aug 1994,0,160,0
11 Aug 1994,3,3,0
12 Aug 1994,3,3,0
21 Aug 1994,44,44,0
08 Sep 1994,132,132,0
13 Sep 1994,3,5,0
17 Sep 1994,3,4,0
18 Sep 1994,5,39,0
23 Sep 1994,6,12,0
26 Sep 1994,28,28,0
28 Sep 1994,1,27,0
30 Sep 1994,8,20,0
08 Oct 1994,10,10,0
12 Oct 1994,66,66,0
14 Oct 1994,21,21,0
26 Oct 1994,22,22,0
29 Oct 1994,7,19,0
29 Oct 1994,23,23,0
31 Oct 1994,68,68,0
01 Nov 1994,14,14,0
04 Nov 1994,4,4,0
05 Nov 1994,6,30,0
16 Nov 1994,1,1,0
22 Nov 1994,7,7,0
22 Nov 1994,2,142,0
25 Nov 1994,22,22,0
10 Dec 1994,1,293,0
13 Dec 1994,15,20,0
15 Dec 1994,2,2,0
17 Dec 1994,7,9,0
17 Dec 1994,28,28,0
21 Dec 1994,5,5,0
26 Dec 1994,3,239,3
29 Dec 1994,57,76,0
05 Jan 1995,12,12,0
10 Jan 1995,14,14,0
11 Jan 1995,51,52,0
14 Jan 1995,2,4,0
17 Jan 1995,2,24,0
20 Jan 1995,3,19,0
20 Jan 1995,10,10,0
16 Feb 1995,3,3,0
16 Mar 1995,9,10,0
31 Mar 1995,60,60,0
23 Apr 1995,1,9,0
29 Apr 1995,52,52,0
01 May 1995,8,8,0
03 May 1995,7,7,0
09 May 1995,9,9,0
13 May 1995,6,6,0
24 May 1995,12,12,0
25 May 1995,2,11,0
29 May 1995,6,10,0
09 Jun 1995,5,21,0
16 Jun 1995,12,12,0
16 Jun 1995,13,14,0
17 Jun 1995,48,48,0
24 Jun 1995,16,80,0
27 Jun 1995,2,2,0
01 Jul 1995,3,3,0
12 Jul 1995,15,15,0
17 Jul 1995,1,18,0
18 Jul 1995,34,34,0
25 Jul 1995,2,2,0
02 Aug 1995,3,3,0
09 Aug 1995,65,65,0
09 Aug 1995,10,10,0
14 Aug 1995,10,10,0
21 Aug 1995,10,29,0
01 Sep 1995,1,1,0
02 Sep 1995,8,8,0
02 Sep 1995,7,7,0
09 Sep 1995,21,22,0
11 Sep 1995,3,51,0
12 Sep 1995,81,81,0
15 Sep 1995,34,53,0
21 Sep 1995,42,43,0
22 Sep 1995,24,24,0
24 Sep 1995,15,15,0
27 Sep 1995,8,10,0
03 Oct 1995,1,14,0
04 Oct 1995,15,15,0
09 Nov 1995,53,53,0
12 Nov 1995,0,78,0
13 Nov 1995,9,137,0
22 Nov 1995,63,63,0
29 Nov 1995,10,10,0
30 Nov 1995,2,6,0
03 Dec 1995,72,78,0
05 Dec 1995,54,82,0
07 Dec 1995,98,98,0
13 Dec 1995,49,49,0
18 Dec 1995,141,144,0
20 Dec 1995,160,164,0
22 Dec 1995,2,12,0
08 Jan 1996,1,10,0
08 Jan 1996,2,6,225
18 Jan 1996,14,14,0
22 Jan 1996,39,39,0
04 Feb 1996,4,4,24
05 Feb 1996,4,4,0
06 Feb 1996,189,189,0
11 Feb 1996,20,20,0
12 Feb 1996,11,15,0
26 Feb 1996,91,91,0
27 Feb 1996,8,8,0
29 Feb 1996,123,123,0
09 Mar 1996,23,23,0
12 Mar 1996,12,12,0
03 Apr 1996,35,35,0
05 Apr 1996,20,20,0
05 Apr 1996,6,17,0
11 Apr 1996,3,3,0
03 May 1996,53,53,0
09 May 1996,2,2,0
10 May 1996,16,19,0
11 May 1996,1,10,0
11 May 1996,110,110,0
19 May 1996,3,3,0
06 Jun 1996,10,10,0
09 Jun 1996,7,7,0
12 Jun 1996,18,28,0
13 Jun 1996,3,275,0
21 Jun 1996,2,12,0
06 Jul 1996,2,142,0
09 Jul 1996,20,20,0
11 Jul 1996,9,9,0
15 Jul 1996,34,41,0
17 Jul 1996,230,230,0
17 Jul 1996,1,18,0
20 Jul 1996,4,4,0
24 Jul 1996,8,49,0
12 Aug 1996,2,2,0
14 Aug 1996,1,3,0
17 Aug 1996,9,9,0
18 Aug 1996,3,3,0
19 Aug 1996,12,12,0
29 Aug 1996,141,141,0
25 Sep 1996,32,32,0
02 Oct 1996,70,70,0
03 Oct 1996,6,21,0
06 Oct 1996,6,19,0
08 Oct 1996,2,23,2
22 Oct 1996,4,4,30
26 Oct 1996,5,34,0
31 Oct 1996,95,95,3
01 Nov 1996,16,16,0
07 Nov 1996,143,143,0
07 Nov 1996,8,8,0
12 Nov 1996,349,349,0
14 Nov 1996,14,15,0
19 Nov 1996,14,14,0
22 Nov 1996,10,11,0
23 Nov 1996,127,175,0
27 Nov 1996,23,23,0
30 Nov 1996,14,15,0
07 Dec 1996,16,17,2
09 Dec 1996,2,2,0
17 Dec 1996,18,18,0
21 Dec 1996,4,4,0
22 Dec 1996,6,6,0
24 Dec 1996,22,22,0
24 Dec 1996,2,2,0
07 Jan 1997,3,5,0
09 Jan 1997,29,29,0
29 Jan 1997,1,2,0
31 Jan 1997,5,16,0
01 Feb 1997,25,52,0
02 Feb 1997,37,37,0
04 Feb 1997,73,73,0
14 Feb 1997,1,52,0
19 Feb 1997,5,5,0
12 Mar 1997,16,16,0
13 Mar 1997,88,88,0
18 Mar 1997,50,50,0
01 Apr 1997,3,10,0
04 Apr 1997,2,2,0
10 Apr 1997,5,5,0
14 Apr 1997,3,7,0
15 Apr 1997,6,6,0
16 Apr 1997,14,14,0
19 Apr 1997,15,53,0
23 Apr 1997,36,36,0
08 May 1997,35,74,0
06 Jun 1997,27,27,0
10 Jun 1997,7,12,0
03 Jul 1997,2,2,0
06 Jul 1997,25,29,0
09 Jul 1997,1,60,0
11 Jul 1997,44,44,0
17 Jul 1997,30,50,0
18 Jul 1997,2,4,0
29 Jul 1997,1,55,0
30 Jul 1997,1,17,0
06 Aug 1997,228,254,0
07 Aug 1997,4,4,1
10 Aug 1997,16,16,0
29 Aug 1997,12,12,0
03 Sep 1997,65,66,0
06 Sep 1997,10,10,0
12 Sep 1997,22,22,0
13 Sep 1997,33,33,0
26 Sep 1997,234,234,0
08 Oct 1997,9,9,0
10 Oct 1997,74,74,0
10 Oct 1997,5,5,0
12 Oct 1997,1,1,0
29 Oct 1997,2,26,0
08 Nov 1997,8,8,0
05 Dec 1997,23,23,44
09 Dec 1997,4,17,0
13 Dec 1997,10,19,0
15 Dec 1997,85,86,0
17 Dec 1997,70,70,0
19 Dec 1997,104,104,0
20 Dec 1997,5,5,0
27 Dec 1997,5,5,0
28 Dec 1997,1,393,0
31 Dec 1997,10,10,0
13 Jan 1998,2,2,0
13 Jan 1998,51,51,0
27 Jan 1998,16,45,0
02 Feb 1998,104,104,0
03 Feb 1998,0,2,20
04 Feb 1998,7,7,0
05 Feb 1998,5,5,0
12 Feb 1998,27,57,0
16 Feb 1998,196,196,7
10 Mar 1998,6,6,0
18 Mar 1998,13,13,0
19 Mar 1998,45,45,0
22 Mar 1998,0,127,3
28 Mar 1998,22,55,1
31 Mar 1998,2,4,0
20 Apr 1998,53,53,0
05 May 1998,75,88,0
12 May 1998,39,42,0
25 May 1998,26,26,0
25 May 1998,5,5,0
26 May 1998,28,28,0
18 Jun 1998,11,11,0
25 Jun 1998,6,6,0
13 Jul 1998,8,8,0
16 Jul 1998,3,3,0
17 Jul 1998,10,10,0
23 Jul 1998,4,4,0
27 Jul 1998,4,18,0
28 Jul 1998,2,2,0
29 Jul 1998,5,24,0
30 Jul 1998,15,15,0
30 Jul 1998,6,6,2
04 Aug 1998,5,5,0
11 Aug 1998,1,13,0
19 Aug 1998,5,10,0
21 Aug 1998,18,18,0
24 Aug 1998,1,2,0
24 Aug 1998,44,44,0
29 Aug 1998,70,91,10
02 Sep 1998,229,229,0
02 Sep 1998,24,24,0
09 Sep 1998,5,5,0
10 Sep 1998,5,5,0
25 Sep 1998,38,38,0
28 Sep 1998,1,22,0
29 Sep 1998,55,55,0
02 Oct 1998,1,27,0
10 Oct 1998,41,41,0
21 Oct 1998,0,37,4
25 Oct 1998,4,11,0
01 Nov 1998,11,18,0
11 Nov 1998,13,13,0
21 Nov 1998,1,1,0
07 Dec 1998,7,10,0
11 Dec 1998,102,146,0
14 Dec 1998,11,11,0
17 Dec 1998,1,10,0
22 Dec 1998,5,5,0
26 Dec 1998,14,14,0
02 Jan 1999,9,9,0
12 Jan 1999,2,2,0
13 Jan 1999,2,2,0
13 Jan 1999,4,4,0
16 Jan 1999,3,4,0
21 Jan 1999,28,28,0
02 Feb 1999,14,14,13
03 Feb 1999,11,11,0
08 Feb 1999,7,7,0
24 Feb 1999,61,61,0
25 Feb 1999,4,31,0
07 Mar 1999,19,19,3
18 Mar 1999,8,8,8
19 Mar 1999,1,2,0
07 Apr 1999,6,6,0
07 Apr 1999,5,5,0
08 Apr 1999,5,5,0
15 Apr 1999,3,3,0
08 May 1999,7,12,0
24 May 1999,5,5,0
29 May 1999,2,2,0
01 Jun 1999,11,145,0
03 Jun 1999,50,50,0
09 Jun 1999,7,7,0
09 Jun 1999,1,1,0
17 Jun 1999,17,17,0
25 Jun 1999,1,2,0
01 Jul 1999,1,5,0
02 Jul 1999,8,8,0
04 Jul 1999,5,18,0
07 Jul 1999,5,5,0
09 Jul 1999,4,4,0
16 Jul 1999,3,3,0
23 Jul 1999,1,517,0
23 Jul 1999,7,7,0
24 Jul 1999,17,17,0
07 Aug 1999,18,18,0
22 Aug 1999,3,315,0
24 Aug 1999,1,96,0
26 Aug 1999,2,33,0
31 Aug 1999,63,103,2
05 Sep 1999,15,15,0
14 Sep 1999,7,13,0
14 Sep 1999,2,2,0
14 Sep 1999,1,245,0
17 Sep 1999,5,5,0
02 Oct 1999,12,20,0
24 Oct 1999,6,6,0
25 Oct 1999,6,6,0
31 Oct 1999,217,217,0
09 Nov 1999,18,18,0
12 Nov 1999,24,24,0
05 Dec 1999,5,7,0
07 Dec 1999,17,17,0
10 Dec 1999,3,94,0
11 Dec 1999,35,35,0
21 Dec 1999,16,314,2
22 Dec 1999,4,4,0
24 Dec 1999,1,189,0
25 Dec 1999,22,22,0
25 Dec 1999,10,10,0
29 Dec 1999,6,6,0
05 Jan 2000,1,16,1
10 Jan 2000,10,10,0
13 Jan 2000,22,41,0
15 Jan 2000,5,20,0
30 Jan 2000,169,179,0
31 Jan 2000,88,88,0
02 Feb 2000,8,8,0
16 Feb 2000,3,3,0
05 Mar 2000,0,142,0
09 Mar 2000,9,9,0
17 Mar 2000,10,10,0
17 Mar 2000,2,2,0
22 Mar 2000,7,7,0
24 Mar 2000,6,8,2
25 Mar 2000,3,33,0
30 Mar 2000,40,40,0
05 Apr 2000,3,3,0
19 Apr 2000,131,131,0
19 Apr 2000,24,24,0
29 Apr 2000,4,4,0
02 May 2000,2,5,0
03 May 2000,1,1,0
10 May 2000,6,6,0
17 May 2000,3,10,0
21 May 2000,19,19,0
25 May 2000,1,298,0
31 May 2000,8,8,0
05 Jun 2000,7,52,0
22 Jun 2000,44,44,7
23 Jun 2000,3,3,0
27 Jun 2000,5,5,0
02 Jul 2000,14,15,0
08 Jul 2000,19,19,0
09 Jul 2000,13,19,0
13 Jul 2000,1,3,0
17 Jul 2000,55,58,5
19 Jul 2000,2,2,0
20 Jul 2000,2,2,0
21 Jul 2000,7,7,0
25 Jul 2000,109,109,4
26 Jul 2000,13,13,0
27 Jul 2000,25,25,0
02 Aug 2000,6,6,0
06 Aug 2000,14,14,0
09 Aug 2000,11,11,0
12 Aug 2000,27,27,0
23 Aug 2000,143,143,0
02 Sep 2000,7,7,0
04 Sep 2000,8,8,0
16 Sep 2000,14,14,0
06 Oct 2000,0,88,4
08 Oct 2000,3,3,0
10 Oct 2000,2,3,0
16 Oct 2000,3,3,0
19 Oct 2000,8,17,0
25 Oct 2000,86,86,0
31 Oct 2000,83,179,0
31 Oct 2000,44,44,0
07 Nov 2000,2,11,0
09 Nov 2000,1,1,0
15 Nov 2000,57,57,0
20 Nov 2000,1,114,0
11 Dec 2000,6,6,0
04 Jan 2001,16,16,6
08 Jan 2001,9,9,0
23 Jan 2001,2,2,0
25 Jan 2001,24,24,0
27 Jan 2001,10,10,0
31 Jan 2001,3,6,0
08 Feb 2001,3,3,0
08 Feb 2001,2,6,0
10 Feb 2001,10,10,0
27 Feb 2001,2,2,0
03 Mar 2001,21,21,0
03 Mar 2001,1,5,0
15 Mar 2001,3,174,0
24 Mar 2001,19,19,1
26 Mar 2001,3,3,0
29 Mar 2001,18,18,0
04 Apr 2001,14,30,0
07 Apr 2001,16,16,0
28 Apr 2001,10,10,0
16 May 2001,34,34,0
17 May 2001,30,30,0
17 May 2001,5,5,0
22 May 2001,7,7,0
15 Jun 2001,1,19,0
04 Jul 2001,145,145,0
05 Jul 2001,8,12,0
12 Jul 2001,13,13,0
14 Jul 2001,10,10,0
05 Aug 2001,3,3,0
10 Aug 2001,6,7,0
23 Aug 2001,4,11,0
24 Aug 2001,2,2,0
24 Aug 2001,0,304,0
29 Aug 2001,4,47,0
11 Sep 2001,64,64,125
11 Sep 2001,92,92,2750
11 Sep 2001,65,65,2750
11 Sep 2001,44,44,0
12 Sep 2001,19,19,0
15 Sep 2001,1,82,0
18 Sep 2001,9,13,0
04 Oct 2001,78,78,0
08 Oct 2001,3,7,0
08 Oct 2001,114,114,4
10 Oct 2001,10,10,0
10 Oct 2001,10,10,0
11 Oct 2001,2,3,0
18 Oct 2001,3,5,0
12 Nov 2001,260,260,5
19 Nov 2001,27,27,0
22 Nov 2001,2,2,0
23 Nov 2001,2,17,0
24 Nov 2001,24,33,0
27 Nov 2001,1,13,0
01 Dec 2001,18,18,0
14 Dec 2001,6,6,0
16 Dec 2001,16,16,0
26 Dec 2001,8,9,0
04 Jan 2002,5,5,0
09 Jan 2002,7,7,0
14 Jan 2002,3,3,0
15 Jan 2002,5,17,0
16 Jan 2002,1,62,0
17 Jan 2002,26,26,0
27 Jan 2002,5,40,0
28 Jan 2002,92,92,0
12 Feb 2002,117,117,0
15 Feb 2002,1,10,0
21 Feb 2002,17,20,0
22 Feb 2002,10,10,0
09 Mar 2002,3,3,0
14 Mar 2002,17,17,0
17 Mar 2002,4,4,0
12 Apr 2002,2,2,0
15 Apr 2002,128,166,0
19 Apr 2002,3,8,0
28 Apr 2002,8,20,0
04 May 2002,74,77,78
07 May 2002,14,62,0
07 May 2002,112,112,0
21 May 2002,5,5,0
25 May 2002,225,225,0
25 May 2002,6,6,0
01 Jun 2002,3,3,0
02 Jun 2002,20,25,0
12 Jun 2002,3,10,0
01 Jul 2002,71,71,0
04 Jul 2002,27,27,0
16 Jul 2002,10,10,0
16 Jul 2002,11,11,0
17 Jul 2002,4,4,0
27 Jul 2002,0,2,85
28 Jul 2002,14,16,0
07 Aug 2002,10,10,0
15 Aug 2002,5,5,0
19 Aug 2002,121,147,0
22 Aug 2002,18,18,0
29 Aug 2002,16,16,0
30 Aug 2002,23,31,0
14 Sep 2002,2,2,0
28 Sep 2002,3,4,0
01 Oct 2002,12,12,5
06 Nov 2002,20,22,0
07 Nov 2002,7,10,0
08 Nov 2002,2,2,0
11 Nov 2002,19,34,0
28 Nov 2002,1,20,0
13 Dec 2002,8,8,0
17 Dec 2002,1,1,0
21 Dec 2002,2,2,0
23 Dec 2002,44,44,0
26 Dec 2002,3,16,0
27 Dec 2002,1,16,0
08 Jan 2003,21,21,0
08 Jan 2003,75,80,0
09 Jan 2003,46,46,0
17 Jan 2003,7,7,0
24 Jan 2003,3,13,0
31 Jan 2003,6,6,0
07 Feb 2003,8,8,0
10 Feb 2003,2,3,0
16 Feb 2003,3,7,0
19 Feb 2003,275,275,0
20 Feb 2003,17,17,0
01 Mar 2003,11,25,0
06 Mar 2003,102,103,0
27 Mar 2003,4,16,0
28 Mar 2003,3,3,0
08 May 2003,129,200,0
26 May 2003,75,75,0
28 May 2003,4,4,0
01 Jun 2003,2,2,0
04 Jun 2003,5,5,0
06 Jun 2003,8,10,0
11 Jun 2003,4,4,0
15 Jun 2003,4,4,0
22 Jun 2003,1,24,0
25 Jun 2003,7,7,0
25 Jun 2003,3,3,0
26 Jun 2003,4,4,0
30 Jun 2003,4,4,11
01 Jul 2003,4,4,0
05 Jul 2003,5,5,0
08 Jul 2003,117,117,0
13 Jul 2003,2,10,0
13 Jul 2003,4,10,0
19 Jul 2003,14,14,0
23 Jul 2003,5,5,0
04 Aug 2003,2,2,0
08 Aug 2003,1,16,0
17 Aug 2003,2,2,0
20 Aug 2003,20,20,0
24 Aug 2003,21,21,0
26 Aug 2003,2,2,0
11 Sep 2003,8,8,0
19 Sep 2003,1,2,0
19 Sep 2003,6,6,0
20 Sep 2003,7,7,0
27 Sep 2003,3,3,0
03 Oct 2003,2,2,0
03 Oct 2003,4,4,0
11 Oct 2003,1,2,0
26 Oct 2003,5,5,0
27 Oct 2003,3,3,0
29 Oct 2003,1,1,0
02 Nov 2003,15,36,0
08 Nov 2003,4,4,0
08 Nov 2003,2,7,0
15 Nov 2003,17,22,0
29 Nov 2003,1,1,0
29 Nov 2003,20,24,13
16 Dec 2003,2,3,0
18 Dec 2003,3,3,0
23 Dec 2003,2,2,0
25 Dec 2003,140,161,0
03 Jan 2004,148,148,0
13 Jan 2004,37,37,0
06 Feb 2004,9,9,0
10 Feb 2004,43,46,0
04 Mar 2004,3,7,0
16 Mar 2004,5,5,0
21 Mar 2004,4,5,0
02 May 2004,7,7,0
05 May 2004,3,7,0
06 May 2004,6,10,0
11 May 2004,7,7,0
14 May 2004,33,33,0
18 May 2004,7,7,0
18 May 2004,1,12,0
23 May 2004,2,2,0
25 May 2004,3,3,0
08 Jun 2004,19,30,0
28 Jun 2004,24,24,0
12 Jul 2004,1,2,0
22 Jul 2004,6,11,0
29 Jul 2004,2,3,0
13 Aug 2004,1,2,0
21 Aug 2004,25,25,0
24 Aug 2004,46,46,0
24 Aug 2004,41,41,0
27 Aug 2004,1,3,0
09 Sep 2004,2,2,0
11 Sep 2004,17,17,0
29 Sep 2004,1,1,0
05 Oct 2004,4,4,0
14 Oct 2004,7,7,0
14 Oct 2004,2,2,0
15 Oct 2004,3,3,0
16 Oct 2004,2,2,0
19 Oct 2004,13,15,0
24 Oct 2004,5,5,0
24 Oct 2004,10,10,0
18 Nov 2004,3,21,0
21 Nov 2004,53,53,0
22 Nov 2004,3,3,0
27 Nov 2004,6,6,0
28 Nov 2004,3,6,0
30 Nov 2004,25,163,0
10 Dec 2004,16,16,0
11 Dec 2004,1,7,0
11 Dec 2004,2,2,1
13 Jan 2005,9,9,0
13 Jan 2005,20,20,0
13 Jan 2005,1,1,0
26 Jan 2005,31,31,0
27 Jan 2005,2,2,0
30 Jan 2005,10,10,0
03 Feb 2005,104,104,0
03 Feb 2005,7,7,0
16 Feb 2005,8,8,0
22 Feb 2005,2,13,0
22 Feb 2005,15,18,0
08 Mar 2005,2,2,0
15 Mar 2005,2,2,0
16 Mar 2005,28,52,0
23 Mar 2005,8,8,0
26 Mar 2005,8,14,0
31 Mar 2005,9,9,0
12 Apr 2005,18,18,0
20 Apr 2005,3,169,0
21 Apr 2005,11,11,0
28 Apr 2005,13,13,0
02 May 2005,2,2,0
05 May 2005,10,11,0
07 May 2005,15,15,0
16 May 2005,10,10,0
18 May 2005,13,13,0
25 May 2005,27,27,0
02 Jun 2005,7,42,0
16 Jul 2005,60,60,0
02 Aug 2005,0,309,0
06 Aug 2005,16,39,0
10 Aug 2005,14,14,0
14 Aug 2005,121,121,0
16 Aug 2005,160,160,0
23 Aug 2005,40,98,0
05 Sep 2005,99,117,44
05 Sep 2005,11,11,0
09 Sep 2005,14,14,0
04 Oct 2005,2,100,0
22 Oct 2005,117,117,0
06 Dec 2005,94,94,14
08 Dec 2005,0,103,1
10 Dec 2005,108,110,0
19 Dec 2005,20,20,0
23 Dec 2005,23,23,0
02 Jan 2006,3,3,0
07 Jan 2006,12,12,0
08 Jan 2006,6,6,0
09 Jan 2006,11,11,0
19 Jan 2006,42,43,0
05 Feb 2006,3,3,0
08 Feb 2006,1,1,0
31 Mar 2006,19,19,0
10 Apr 2006,14,17,0
23 Apr 2006,6,6,0
24 Apr 2006,2,16,3
03 May 2006,113,113,0
14 May 2006,1,3,0
23 May 2006,4,4,0
03 Jun 2006,40,40,0
11 Jun 2006,5,7,0
21 Jun 2006,9,9,0
07 Jul 2006,5,5,0
09 Jul 2006,125,203,0
10 Jul 2006,45,45,0
27 Jul 2006,17,17,0
03 Aug 2006,17,17,0
04 Aug 2006,1,1,0
13 Aug 2006,3,3,0
22 Aug 2006,170,170,0
27 Aug 2006,49,50,0
01 Sep 2006,29,148,0
02 Sep 2006,14,14,0
11 Sep 2006,12,15,0
17 Sep 2006,13,18,0
29 Sep 2006,154,161,0
10 Oct 2006,4,16,0
19 Oct 2006,15,15,0
29 Oct 2006,96,105,0
17 Nov 2006,12,12,0
18 Nov 2006,5,5,0
27 Nov 2006,38,38,0
10 Dec 2006,3,3,0
01 Jan 2007,102,102,0
09 Jan 2007,34,35,0
20 Jan 2007,12,12,0
25 Jan 2007,0,54,1
07 Mar 2007,22,140,0
08 Mar 2007,4,7,0
11 Mar 2007,1,5,0
14 Mar 2007,4,4,0
17 Mar 2007,6,57,0
23 Mar 2007,11,11,0
25 Apr 2007,3,5,0
27 Apr 2007,18,18,0
05 May 2007,114,114,0
06 May 2007,9,9,0
17 May 2007,3,3,0
24 May 2007,13,20,0
03 Jun 2007,21,22,0
04 Jun 2007,6,6,0
13 Jun 2007,15,22,0
21 Jun 2007,1,25,0
25 Jun 2007,22,22,0
28 Jun 2007,5,78,0
05 Jul 2007,3,3,6
08 Jul 2007,1,5,0
17 Jul 2007,187,187,12
23 Jul 2007,1,9,0
24 Jul 2007,5,5,0
29 Jul 2007,9,9,0
09 Aug 2007,20,20,0
16 Aug 2007,6,10,0
20 Aug 2007,0,165,0
22 Aug 2007,2,2,0
22 Aug 2007,14,14,0
26 Aug 2007,14,15,0
07 Sep 2007,8,8,0
16 Sep 2007,90,130,0
24 Sep 2007,1,6,0
04 Oct 2007,21,22,30
08 Oct 2007,17,17,0
08 Nov 2007,0,4,2
30 Nov 2007,57,57,0
03 Dec 2007,4,4,0
05 Dec 2007,2,2,0
04 Jan 2008,18,18,0
12 Jan 2008,11,11,0
17 Jan 2008,0,152,0
23 Jan 2008,20,20,0
26 Jan 2008,3,3,0
21 Feb 2008,46,46,0
26 Feb 2008,5,20,0
03 Mar 2008,10,10,0
03 Apr 2008,19,19,0
09 Apr 2008,1,1,0
11 Apr 2008,8,8,0
15 Apr 2008,3,94,37
16 Apr 2008,13,13,0
28 Apr 2008,20,20,0
17 May 2008,2,5,0
24 May 2008,4,6,0
26 May 2008,9,9,0
29 May 2008,11,12,0
30 May 2008,3,136,2
08 Jun 2008,4,4,0
10 Jun 2008,32,214,0
18 Jun 2008,1,1,0
20 Jun 2008,10,10,0
26 Jun 2008,18,18,0
27 Jun 2008,7,8,0
29 Jun 2008,6,7,0
